# Time-averaged data for fix velpos
# TimeStep v_vcmx v_vcmy v_vcmz v_xcmx v_xcmy v_xcmz
2003350 -0.00352475 -0.00328909 -0.00019133 -7.8066 12.8938 -71.7795
2003360 -0.00364005 -0.00306835 -0.000306262 -7.84292 12.8614 -71.7819
2003370 -0.00312532 -0.00232263 -0.00028502 -7.87727 12.8343 -71.7851
2003380 -0.00187356 -0.00191245 -7.81017e-05 -7.90314 12.8137 -71.787
2003390 0.000999416 -0.00208514 0.000125354 -7.90929 12.7939 -71.7868
2003400 0.00528575 -0.002 0.000637267 -7.878 12.773 -71.7834
2003410 0.0079806 -0.00147847 0.0014803 -7.8092 12.7555 -71.7728
2003420 0.00815892 -0.00126499 0.001981 -7.72699 12.7423 -71.755
2003430 0.00718063 -0.00135582 0.00166496 -7.64962 12.7292 -71.7359
2003440 0.00503446 -0.00149063 0.000481516 -7.58711 12.715 -71.7249
2003450 0.00148619 -0.0017718 0.000174213 -7.55396 12.699 -71.723
2003460 -0.00176534 -0.0024784 0.000702225 -7.55629 12.6781 -71.7188
2003470 -0.00347076 -0.0026764 0.00190892 -7.58386 12.6509 -71.7066
2003480 -0.00430247 -0.00125286 0.00342838 -7.62285 12.6303 -71.6795
2003490 -0.00523071 0.00107876 0.00461226 -7.67045 12.6286 -71.6394
2003500 -0.00571324 0.00370758 0.0053594 -7.72596 12.6532 -71.5884
2003510 -0.00501747 0.00520792 0.00495019 -7.78063 12.6985 -71.5367
2003520 -0.00428194 0.00611581 0.00506322 -7.82623 12.7559 -71.4871
2003530 -0.00451205 0.00573859 0.00505734 -7.86957 12.8163 -71.4359
2003540 -0.00520216 0.00467896 0.00456709 -7.91811 12.8683 -71.3877
2003550 -0.00526087 0.00400657 0.00446326 -7.97143 12.9113 -71.3432
2003560 -0.00433719 0.00341179 0.00502785 -8.01985 12.9488 -71.296
2003570 -0.00359799 0.00233549 0.00545196 -8.05899 12.9778 -71.2432
2003580 -0.00322262 0.00140802 0.00519908 -8.09294 12.996 -71.1894
2003590 -0.00332797 0.0010582 0.0045939 -8.12516 13.0078 -71.1403
2003600 -0.00352792 0.00145451 0.00383402 -8.15971 13.0199 -71.0979
2003610 -0.00360948 0.00222635 0.00248996 -8.19545 13.0378 -71.0656
2003620 -0.00278739 0.00381199 0.00046462 -8.22897 13.0674 -71.0506
2003630 -0.000368984 0.00536726 -0.00127987 -8.2454 13.1138 -71.0551
2003640 0.00170521 0.00681643 -0.00244634 -8.23792 13.1744 -71.0745
2003650 0.00299756 0.00815166 -0.00229471 -8.21368 13.2499 -71.0995
2003660 0.00333158 0.00866741 -0.00143023 -8.18151 13.3345 -71.1179
2003670 0.00369015 0.00905004 -0.000806064 -8.1465 13.4229 -71.1292
2003680 0.00351075 0.00944092 -0.000250591 -8.10966 13.5156 -71.1339
2003690 0.00217698 0.00928942 -0.000775618 -8.08014 13.61 -71.1382
2003700 0.000610692 0.00775762 -0.00128527 -8.06718 13.6969 -71.1493
2003710 0.000664635 0.00477683 -0.000916474 -8.06197 13.7597 -71.1611
2003720 0.00083431 0.0034303 9.23355e-05 -8.05375 13.7983 -71.1652
2003730 0.000194222 0.00383804 0.00068689 -8.04816 13.8343 -71.161
2003740 -0.000483148 0.00389188 0.00144631 -8.0499 13.8737 -71.1506
2003750 -0.000481771 0.00315831 0.00199158 -8.05564 13.9094 -71.1328
2003760 0.000664317 0.00192637 0.00201722 -8.05546 13.9354 -71.1126
2003770 0.00190822 3.38453e-05 0.00223577 -8.04221 13.9455 -71.0917
2003780 0.00282628 -0.00147236 0.00245322 -8.01848 13.9375 -71.0679
2003790 0.00383603 -0.00224524 0.00219298 -7.98517 13.9186 -71.0443
2003800 0.00412065 -0.00266188 0.00143541 -7.94424 13.8937 -71.0257
2003810 0.0032747 -0.0022834 0.000372909 -7.90669 13.8679 -71.0167
2003820 0.00244577 -0.000863503 -0.000167114 -7.87859 13.8517 -71.0162
2003830 0.00231128 0.000769047 -0.000646283 -7.85541 13.8512 -71.02
2003840 0.00264368 0.0022387 -0.00119873 -7.83074 13.8665 -71.0294
2003850 0.0027402 0.00327458 -0.00166252 -7.80339 13.8947 -71.0436
2003860 0.00221827 0.0030256 -0.00244687 -7.77799 13.9276 -71.0638
2003870 0.00133945 0.00141771 -0.00328722 -7.76044 13.9507 -71.0927
2003880 0.00135037 -0.000704445 -0.00378783 -7.74806 13.9541 -71.1284
2003890 0.00250415 -0.00180544 -0.00370252 -7.7295 13.9402 -71.1665
2003900 0.00393353 -0.00187681 -0.00320088 -7.69718 13.9215 -71.201
2003910 0.00514717 -0.00178809 -0.00287359 -7.65155 13.903 -71.2312
2003920 0.00587998 -0.00136678 -0.00251708 -7.59575 13.887 -71.2585
2003930 0.00558 -0.00124404 -0.0013927 -7.53746 13.8746 -71.2788
2003940 0.00420791 -0.00173115 -6.47469e-05 -7.48772 13.8599 -71.2855
2003950 0.0020618 -0.0022375 -0.000493406 -7.45589 13.8401 -71.2859
2003960 -0.000213736 -0.00302165 -0.00388269 -7.4469 13.8141 -71.3057
2003970 -0.00207347 -0.00419864 -0.00760513 -7.45865 13.7786 -71.3647
2003980 -0.00381704 -0.00589567 -0.00930149 -7.48819 13.7279 -71.4506
2003990 -0.00491016 -0.00614729 -0.00997613 -7.53277 13.6659 -71.5475
2004000 -0.00500582 -0.00501618 -0.00986802 -7.583 13.6097 -71.6476
2004010 -0.0047384 -0.00404949 -0.00865198 -7.63164 13.5649 -71.7412
2004020 -0.00474228 -0.00349951 -0.00628525 -7.6789 13.5273 -71.8166
2004030 -0.00458501 -0.0030701 -0.00356353 -7.72592 13.4944 -71.8659
2004040 -0.00274485 -0.00245458 -0.00124885 -7.76564 13.4664 -71.8893
2004050 0.00339043 -0.00046007 0.000706876 -7.76481 13.4504 -71.8919
2004060 0.00823686 0.00161433 0.00238286 -7.70312 13.4572 -71.8761
2004070 0.00964346 0.0022007 0.00303247 -7.61171 13.4777 -71.8477
2004080 0.00919555 0.00114458 0.00271794 -7.51605 13.4957 -71.8188
2004090 0.00692136 -0.00110645 0.00189593 -7.43417 13.4965 -71.7946
2004100 0.00418709 -0.00353145 -0.000374205 -7.37902 13.4732 -71.7862
2004110 0.00238203 -0.0059008 -0.00246575 -7.34717 13.426 -71.8011
2004120 0.000906304 -0.00764747 -0.00385452 -7.33014 13.3571 -71.8336
2004130 -0.00135345 -0.00752672 -0.00378635 -7.33204 13.2795 -71.8729
2004140 -0.00361975 -0.00617788 -0.00293045 -7.35704 13.2108 -71.9069
2004150 -0.00509032 -0.00565038 -0.001481 -7.40216 13.1529 -71.9295
2004160 -0.00432639 -0.00571723 0.000559149 -7.4509 13.0956 -71.9347
2004170 -0.00189182 -0.00403125 0.00359197 -7.48361 13.0446 -71.9149
2004180 0.00156347 -0.00132019 0.00664749 -7.48478 13.0189 -71.8625
2004190 0.00368273 -0.000534899 0.00765949 -7.4569 13.0111 -71.7893
2004200 0.00332298 -0.000514583 0.00777221 -7.41984 13.0057 -71.7123
2004210 0.0017673 -0.000106944 0.00799319 -7.39417 13.0023 -71.6331
2004220 0.000269182 0.000281378 0.00748516 -7.3843 13.0035 -71.5551
2004230 -0.000595099 -5.73182e-05 0.00607262 -7.38648 13.0054 -71.4864
2004240 -0.00153339 -0.000831731 0.00428866 -7.39647 13.0008 -71.435
2004250 -0.00309545 -0.000765263 0.00328613 -7.41951 12.9917 -71.3976
2004260 -0.00431308 7.87797e-05 0.00231434 -7.45702 12.9881 -71.3695
2004270 -0.00507509 0.000746154 0.00139913 -7.5043 12.9927 -71.351
2004280 -0.00554142 0.000946883 0.000100616 -7.55747 13.0013 -71.3429
2004290 -0.00615589 0.00178262 -0.00174293 -7.61571 13.0139 -71.3507
2004300 -0.00693212 0.00312979 -0.0039123 -7.68116 13.0388 -71.3791
2004310 -0.00719544 0.00356823 -0.00533191 -7.75278 13.0732 -71.4262
2004320 -0.00578919 0.00389189 -0.00523234 -7.81927 13.1098 -71.481
2004330 -0.00345194 0.00491803 -0.00251307 -7.86549 13.1535 -71.5216
2004340 -0.00131955 0.0055917 0.00124117 -7.88902 13.2071 -71.5279
2004350 0.00053626 0.00487322 0.00414242 -7.89304 13.2604 -71.4997
2004360 0.00247718 0.00371017 0.00489671 -7.87764 13.3034 -71.4523
2004370 0.00372434 0.00238945 0.00373332 -7.84602 13.3339 -71.4083
2004380 0.00436355 0.00112992 0.00278171 -7.80508 13.3516 -71.3769
2004390 0.00430763 -0.000933204 0.00302751 -7.76116 13.3538 -71.3482
2004400 0.00400747 -0.00390954 0.00273841 -7.71964 13.3295 -71.3186
2004410 0.00357507 -0.00564494 0.0019986 -7.68141 13.28 -71.2947
2004420 0.00271476 -0.00586051 0.000685093 -7.64974 13.222 -71.2805
2004430 0.00193104 -0.00618912 -0.00139944 -7.62658 13.1618 -71.2838
2004440 0.000813236 -0.00560167 -0.0029271 -7.61251 13.1015 -71.3063
2004450 -0.000161062 -0.00410243 -0.00381307 -7.60971 13.053 -71.3405
2004460 -0.000508783 -0.00292646 -0.00359137 -7.61375 13.0182 -71.3789
2004470 0.000283635 -0.00214004 -0.0017482 -7.61601 12.9932 -71.4068
2004480 0.00209607 -0.0014431 0.00131087 -7.60457 12.9749 -71.4098
2004490 0.00402245 0.000103213 0.00422501 -7.57385 12.9673 -71.3809
2004500 0.00547727 0.00218562 0.00503918 -7.52554 12.9789 -71.3327
2004510 0.00539808 0.00306278 0.00457443 -7.46948 13.007 -71.2843
2004520 0.00369888 0.00207685 0.00385698 -7.42321 13.0335 -71.2416
2004530 0.00145602 0.000848564 0.00160959 -7.3968 13.0483 -71.2126
2004540 -0.00154808 4.51317e-05 -0.00186259 -7.3973 13.0515 -71.2136
2004550 -0.00329094 0.000320833 -0.00439927 -7.42296 13.0534 -71.2465
2004560 -0.00386667 7.65093e-05 -0.0050032 -7.45957 13.0556 -71.2952
2004570 -0.00291186 0.000316816 -0.00423246 -7.49504 13.0568 -71.3418
2004580 -0.000593274 0.000740852 -0.00332651 -7.51335 13.0626 -71.3795
2004590 0.00263841 0.000340102 -0.00265897 -7.50379 13.0686 -71.4093
2004600 0.00510442 -0.000259602 -0.00200427 -7.463 13.0687 -71.4328
2004610 0.00502928 -0.000186207 -0.000831475 -7.41063 13.0659 -71.4474
2004620 0.00396428 8.61686e-05 -0.000412288 -7.36576 13.0657 -71.4519
2004630 0.00412023 -0.000171015 -0.00210328 -7.32689 13.0656 -71.4631
2004640 0.00507849 -0.000219663 -0.00445625 -7.2805 13.0628 -71.4959
2004650 0.0044159 0.00146318 -0.0065092 -7.23094 13.0674 -71.5514
2004660 0.00191848 0.00381176 -0.00698076 -7.19869 13.0944 -71.6204
2004670 0.000149636 0.00517506 -0.00597562 -7.1897 13.1399 -71.6866
2004680 -0.000334955 0.00620464 -0.00371956 -7.19145 13.197 -71.7351
2004690 -0.000588388 0.00710924 -0.00231778 -7.19578 13.2634 -71.7646
2004700 -0.000488223 0.00804549 -0.000877919 -7.2021 13.3395 -71.781
2004710 0.00086974 0.0082375 0.000975158 -7.20114 13.4219 -71.7808
2004720 0.00262956 0.00708533 0.00291727 -7.18339 13.4996 -71.7613
2004730 0.0037756 0.00531752 0.00457972 -7.15065 13.5616 -71.7232
2004740 0.00391426 0.00369428 0.00516175 -7.11127 13.6066 -71.6735
2004750 0.00319615 0.00169375 0.00491326 -7.07526 13.6342 -71.6227
2004760 0.00237862 -0.00121615 0.00410606 -7.04766 13.6372 -71.577
2004770 0.00185756 -0.00407302 0.00283749 -7.02651 13.6101 -71.5421
2004780 0.000952556 -0.00586013 0.00150291 -7.01193 13.5594 -71.5204
2004790 -0.000444622 -0.00659989 0.000147719 -7.00904 13.4964 -71.5122
2004800 -0.00212325 -0.00710674 -0.000922658 -7.02188 13.4282 -71.5164
2004810 -0.00309987 -0.00805019 -0.0023829 -7.04924 13.3525 -71.532
2004820 -0.0024363 -0.00848043 -0.00465666 -7.07805 13.2692 -71.567
2004830 -0.00161883 -0.0086678 -0.00654751 -7.09759 13.1836 -71.6238
2004840 -0.00140983 -0.00871988 -0.00736885 -7.11262 13.0965 -71.6942
2004850 -0.00124049 -0.00903163 -0.00709739 -7.12591 13.0082 -71.7677
2004860 -0.000944321 -0.00971383 -0.00529141 -7.13705 12.9147 -71.8307
2004870 -0.000228726 -0.0108824 -0.00307096 -7.14299 12.8122 -71.8724
2004880 -0.000779051 -0.0121884 -0.000992908 -7.14601 12.6965 -71.8927
2004890 -0.00332579 -0.0125828 0.00101381 -7.16551 12.5715 -71.8924
2004900 -0.00611594 -0.011804 0.00250692 -7.21322 12.449 -71.8742
2004910 -0.00792294 -0.0110453 0.00333382 -7.28438 12.3351 -71.8444
2004920 -0.00886013 -0.0104269 0.00355522 -7.36891 12.2277 -71.8097
2004930 -0.00853481 -0.00992072 0.00412568 -7.45751 12.1261 -71.7719
2004940 -0.00654717 -0.00918136 0.00479425 -7.5337 12.0301 -71.7267
2004950 -0.00453445 -0.00828162 0.00414132 -7.58867 11.9432 -71.6808
2004960 -0.00286596 -0.00810064 0.00278197 -7.62562 11.8617 -71.646
2004970 -0.000775582 -0.00765751 0.0017179 -7.6445 11.7822 -71.6244
2004980 0.00152108 -0.00625949 0.00233337 -7.6403 11.7119 -71.6058
2004990 0.00295214 -0.00428839 0.00420043 -7.61705 11.6587 -71.5735
2005000 0.00326827 -0.0018218 0.00563252 -7.58501 11.6279 -71.5233
2005010 0.00271039 0.0001631 0.00549902 -7.5546 11.6208 -71.4664
2005020 0.00181249 0.00069257 0.00502867 -7.53184 11.626 -71.4144
2005030 0.000892973 0.00118246 0.00593346 -7.51855 11.6346 -71.361
2005040 0.000285379 0.00251536 0.00778376 -7.51263 11.6528 -71.2924
2005050 -0.000296479 0.00341214 0.00837521 -7.51319 11.6832 -71.2097
2005060 0.000227928 0.00355579 0.00698527 -7.51452 11.7183 -71.1317
2005070 0.00134215 0.00433513 0.00431708 -7.50672 11.7568 -71.0741
2005080 0.00201618 0.00536769 0.00117756 -7.48916 11.8058 -71.0471
2005090 0.00149162 0.00578012 -0.0010238 -7.47043 11.8618 -71.0471
2005100 6.94842e-05 0.00667458 -0.00205308 -7.46244 11.9232 -71.0639
2005110 -0.00138097 0.00814447 -0.00150483 -7.46902 11.9973 -71.0825
2005120 -0.00257441 0.00880005 -0.00114584 -7.48914 12.0835 -71.0947
2005130 -0.00390261 0.00793835 -0.001808 -7.52113 12.1679 -71.1093
2005140 -0.00468097 0.00676971 -0.0023353 -7.56549 12.2413 -71.1302
2005150 -0.00400482 0.00607646 -0.00180879 -7.60921 12.305 -71.1525
2005160 -0.00280512 0.0062885 0.000200975 -7.64502 12.366 -71.1613
2005170 0.00092509 0.00687151 0.00223371 -7.65571 12.432 -71.1483
2005180 0.00430518 0.00628498 0.00226199 -7.62832 12.4994 -71.1236
2005190 0.00600847 0.00474417 0.00100474 -7.57502 12.5544 -71.1074
2005200 0.00552791 0.00391537 0.0012198 -7.51539 12.5967 -71.0987
2005210 0.00305442 0.0042384 0.00388122 -7.47146 12.6367 -71.0741
2005220 0.000584315 0.00486042 0.00555612 -7.45397 12.6825 -71.0248
2005230 -0.000899283 0.00481509 0.00511515 -7.45662 12.7316 -70.9702
2005240 -0.00084012 0.00407149 0.00382441 -7.46663 12.7764 -70.9253
2005250 0.000119172 0.00322148 0.00257619 -7.47041 12.8127 -70.8935
2005260 0.000784031 0.00255468 0.00151027 -7.46531 12.8415 -70.8732
2005270 0.000740449 0.00208206 0.000878506 -7.45726 12.8644 -70.8618
2005280 0.000630542 0.00193828 0.000565493 -7.45056 12.8844 -70.8545
2005290 0.000543441 0.00145731 -2.03437e-05 -7.44464 12.902 -70.8515
2005300 0.000624852 0.000302261 -0.000718948 -7.43913 12.9112 -70.8553
2005310 0.00114965 -0.00101262 -0.00129452 -7.43059 12.9075 -70.8653
2005320 0.001516 -0.00171907 -0.00213293 -7.41661 12.8929 -70.8823
2005330 0.00138269 -0.0013293 -0.00282391 -7.40221 12.8769 -70.9073
2005340 0.00182912 -0.000203536 -0.00290569 -7.38673 12.8688 -70.9369
2005350 0.00230374 0.000714054 -0.00239862 -7.3654 12.8721 -70.9633
2005360 0.000962597 0.00107546 -0.00218478 -7.34696 12.8809 -70.9861
2005370 -0.00166299 0.00195774 -0.00197056 -7.35076 12.8957 -71.0069
2005380 -0.00321401 0.00302814 -0.00123996 -7.37601 12.9206 -71.0237
2005390 -0.00424361 0.00400807 -0.000454019 -7.41356 12.9559 -71.0314
2005400 -0.00491276 0.004609 -0.000772945 -7.4597 12.9995 -71.0367
2005410 -0.00499997 0.0046084 -0.00169008 -7.50988 13.0461 -71.0488
2005420 -0.00458125 0.00388777 -0.00257647 -7.55791 13.0893 -71.0704
2005430 -0.00409035 0.0023666 -0.00307535 -7.6015 13.1211 -71.099
2005440 -0.00295382 0.000575262 -0.0033503 -7.63741 13.1358 -71.1311
2005450 -0.00155673 -0.00104406 -0.00371934 -7.65958 13.1333 -71.1664
2005460 -0.00113975 -0.00246733 -0.00389353 -7.67198 13.1155 -71.2049
2005470 -0.0016446 -0.00347814 -0.00320683 -7.6855 13.0854 -71.2413
2005480 -0.0023198 -0.00421125 -0.00176311 -7.70542 13.0468 -71.2666
2005490 -0.00246726 -0.00483015 0.000324385 -7.73023 13.0015 -71.2745
2005500 -0.000890333 -0.00507114 0.00323776 -7.74885 12.9514 -71.2574
2005510 0.00169074 -0.00464912 0.00652814 -7.74445 12.9024 -71.2082
2005520 0.00297996 -0.00409198 0.00845398 -7.71969 12.8589 -71.1316
2005530 0.00301844 -0.00412011 0.00869195 -7.68909 12.8185 -71.0447
2005540 0.00289913 -0.00463646 0.00822142 -7.65963 12.7749 -70.9602
2005550 0.00262216 -0.00524345 0.00795092 -7.63169 12.7255 -70.8793
2005560 0.0019815 -0.00569389 0.00712835 -7.60831 12.6704 -70.8032
2005570 0.000952877 -0.00543864 0.00589944 -7.59356 12.6141 -70.738
2005580 0.00028348 -0.00458911 0.00483018 -7.58789 12.5636 -70.6847
2005590 -5.18719e-05 -0.00345886 0.00407466 -7.58677 12.5232 -70.6402
2005600 -0.000493229 -0.00224759 0.00286003 -7.58928 12.4947 -70.6049
2005610 -0.00133477 -0.00118644 0.00107867 -7.59801 12.4778 -70.585
2005620 -0.002366 -0.000492087 -0.000640016 -7.61674 12.4697 -70.5831
2005630 -0.00278032 -0.000141048 -0.00155831 -7.64306 12.4669 -70.5951
2005640 -0.00288383 -0.000145173 -0.00142965 -7.67143 12.4655 -70.6106
2005650 -0.00257968 0.000236817 -0.0011781 -7.69941 12.4654 -70.6233
2005660 -0.00190424 0.000551317 -0.00137072 -7.7217 12.4703 -70.6359
2005670 -0.000672464 -0.000455395 -0.00102439 -7.73595 12.4715 -70.6487
2005680 0.00234617 -0.00135228 -0.000455757 -7.72883 12.4617 -70.6556
2005690 0.00549448 -0.00137344 -0.000602308 -7.6884 12.4476 -70.6604
2005700 0.0064191 -0.001271 -0.000875897 -7.62688 12.4345 -70.6681
2005710 0.00600818 -0.00134153 -0.000839125 -7.56427 12.4216 -70.6767
2005720 0.00494868 -0.00149139 -0.00129573 -7.50867 12.4074 -70.6867
2005730 0.00267928 -0.00126525 -0.00198931 -7.46957 12.393 -70.7035
2005740 0.000178933 -0.000409295 -0.00197699 -7.45586 12.3843 -70.7241
2005750 -0.00131669 0.000348148 -0.000931148 -7.46247 12.3846 -70.7393
2005760 -0.00202774 5.465e-05 4.45658e-05 -7.4795 12.3875 -70.743
2005770 -0.00257096 -0.000586816 0.000224392 -7.50276 12.3846 -70.7412
2005780 -0.00239942 -0.000920617 0.000110329 -7.52836 12.3769 -70.7396
2005790 -0.00188866 -0.00111127 0.000300991 -7.54956 12.3667 -70.7377
2005800 -0.00224787 -0.00149019 0.000147336 -7.56902 12.354 -70.7349
2005810 -0.00374311 -0.00192989 -0.000408756 -7.59872 12.3365 -70.7361
2005820 -0.00448177 -0.00166151 -0.000984898 -7.64117 12.3179 -70.743
2005830 -0.00357727 -0.000620521 -0.00137986 -7.68264 12.3058 -70.7554
2005840 -0.00215603 0.000975804 -0.000900877 -7.71108 12.3075 -70.7674
2005850 -0.00164187 0.00254752 -0.000255554 -7.72867 12.3252 -70.7728
2005860 -0.00172975 0.00283398 0.000110237 -7.74655 12.3533 -70.774
2005870 -0.000378693 0.00269362 0.00068207 -7.75805 12.3811 -70.7696
2005880 0.0012535 0.00211315 0.000297541 -7.75315 12.4055 -70.7636
2005890 0.00213819 0.00188849 -0.00103014 -7.73577 12.4247 -70.7671
2005900 0.00236725 0.00236006 -0.00208087 -7.71225 12.4457 -70.7831
2005910 0.00120271 0.00275602 -0.00254131 -7.69339 12.4715 -70.8066
2005920 -0.000532052 0.00294066 -0.00295439 -7.68999 12.5002 -70.8337
2005930 -0.00191668 0.00312297 -0.00380082 -7.7029 12.5301 -70.8673
2005940 -0.00238018 0.00376183 -0.00460291 -7.72507 12.5644 -70.9095
2005950 -0.00240835 0.00395214 -0.00525573 -7.74917 12.6038 -70.9589
2005960 -0.0023146 0.00358013 -0.00582848 -7.77279 12.6415 -71.0144
2005970 -0.00199348 0.00357268 -0.00627045 -7.79497 12.6766 -71.0751
2005980 -0.000272531 0.00447108 -0.00583146 -7.80773 12.7162 -71.1368
2005990 0.00269351 0.00547852 -0.00447699 -7.79634 12.7662 -71.1884
2006000 0.00571797 0.00610984 -0.00414174 -7.75336 12.8245 -71.2301
2006010 0.00667429 0.00652504 -0.00473314 -7.68931 12.8876 -71.2744
2006020 0.00596714 0.00723607 -0.00487249 -7.62538 12.956 -71.3232
2006030 0.00470502 0.00821937 -0.00419258 -7.57175 13.0334 -71.3688
2006040 0.00363843 0.00872183 -0.0038676 -7.53057 13.1188 -71.4085
2006050 0.00298318 0.00856993 -0.00402453 -7.49755 13.2055 -71.4477
2006060 0.00234643 0.00839664 -0.00444197 -7.47092 13.2903 -71.4898
2006070 0.00196233 0.0079295 -0.00503347 -7.44981 13.3724 -71.5371
2006080 0.00201454 0.00695819 -0.00576967 -7.43006 13.4472 -71.591
2006090 0.00165186 0.00573156 -0.00651275 -7.41097 13.5106 -71.6526
2006100 0.000544531 0.00516654 -0.00663935 -7.39968 13.5641 -71.7191
2006110 -0.000600134 0.00559996 -0.00590494 -7.39997 13.6173 -71.7824
2006120 -0.00174681 0.00666193 -0.0050148 -7.41188 13.6784 -71.8368
2006130 -0.00253372 0.00692029 -0.0046552 -7.43355 13.7477 -71.8846
2006140 -0.00288865 0.00567883 -0.00444942 -7.46138 13.8115 -71.9304
2006150 -0.00188146 0.00417725 -0.00348963 -7.48656 13.8606 -71.9711
2006160 -0.000189718 0.002827 -0.00151334 -7.49649 13.8957 -71.9966
2006170 0.000487664 0.00202477 0.000170989 -7.49431 13.9189 -72.0026
2006180 0.000749839 0.00162895 0.00126297 -7.4879 13.9376 -71.9951
2006190 0.00106112 0.000593572 0.00263509 -7.4792 13.9491 -71.9766
2006200 0.00155636 -0.00052409 0.00486952 -7.46585 13.9494 -71.939
2006210 0.00114431 -0.00176513 0.00611933 -7.45122 13.9383 -71.8828
2006220 -0.000333194 -0.00373124 0.0061032 -7.44659 13.9116 -71.821
2006230 -0.00177063 -0.00616994 0.00603604 -7.45783 13.8618 -71.7606
2006240 -0.00209154 -0.00763126 0.00612193 -7.47803 13.7917 -71.6999
2006250 -0.00156011 -0.00797166 0.00611384 -7.49703 13.7128 -71.6385
2006260 -0.000199619 -0.00763163 0.00625155 -7.50623 13.6347 -71.5772
2006270 0.00123485 -0.00769595 0.00715795 -7.50105 13.5586 -71.5107
2006280 0.00279515 -0.00745647 0.0084298 -7.48087 13.4818 -71.4328
2006290 0.00365142 -0.00576937 0.00958581 -7.44766 13.4146 -71.3425
2006300 0.00342156 -0.00379228 0.0102992 -7.41137 13.3674 -71.2427
2006310 0.00230648 -0.00306694 0.0106326 -7.3824 13.3343 -71.1378
2006320 0.00158554 -0.00314876 0.0107014 -7.36372 13.3034 -71.031
2006330 0.00138302 -0.00336149 0.01079 -7.34889 13.271 -70.9236
2006340 0.000977704 -0.0036629 0.0107502 -7.3368 13.2358 -70.8156
2006350 0.000161106 -0.00373058 0.0104942 -7.33076 13.1986 -70.7093
2006360 -0.000744323 -0.00346387 0.0100363 -7.33389 13.1623 -70.6062
2006370 -0.00114962 -0.00292331 0.00844136 -7.344 13.1303 -70.5125
2006380 -0.000554264 -0.00251126 0.00587037 -7.35349 13.1033 -70.4407
2006390 0.000773983 -0.00204222 0.00354176 -7.35255 13.0803 -70.3943
2006400 0.00169321 -0.00157058 0.00199511 -7.33936 13.0625 -70.367
2006410 0.00109572 -0.0014518 0.000376854 -7.32388 13.0476 -70.3549
2006420 -0.00073365 -0.0013866 -0.000895749 -7.32172 13.0332 -70.3584
2006430 -0.00209595 -0.000704386 -0.000911326 -7.33678 13.022 -70.3685
2006440 -0.00266182 0.000488096 -8.61314e-05 -7.36089 13.021 -70.3736
2006450 -0.00344371 0.00101192 -9.03494e-06 -7.39066 13.0293 -70.373
2006460 -0.00495926 0.00100669 -0.000553594 -7.43263 13.0394 -70.3758
2006470 -0.00578916 0.00142175 -0.000954458 -7.48722 13.0508 -70.3836
2006480 -0.00613209 0.00255089 -0.00120657 -7.54685 13.0705 -70.3942
2006490 -0.00644057 0.00319779 -0.0019702 -7.60984 13.1001 -70.4096
2006500 -0.0062865 0.00289259 -0.00317529 -7.67419 13.1311 -70.4351
2006510 -0.0051202 0.00243887 -0.00439284 -7.73201 13.1576 -70.4731
2006520 -0.00371523 0.00226555 -0.00553166 -7.77577 13.181 -70.5226
2006530 -0.00322801 0.00191571 -0.00692669 -7.80954 13.2022 -70.5847
2006540 -0.00333062 0.00134447 -0.00823771 -7.8424 13.2185 -70.6609
2006550 -0.00273828 0.0012543 -0.00883647 -7.87383 13.2307 -70.7471
2006560 -1.42349e-05 0.00212594 -0.00805567 -7.89022 13.2469 -70.8331
